id,admin_level,admin_type,code,name_vi,name_en,parent_province_code,parent_district_id,slug,tokens,postal_codes,official_code,area_km2,population,source,last_updated_utc
VN.commune.27031,commune,phuong,27031,Hiệp Bình,,79,,hiep-binh,Hiep Binh;hiep binh;hb,,27031,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27043,commune,phuong,27043,Thủ Đức,,79,,thu-duc,Thu Duc;thu duc;td,,27043,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27058,commune,phuong,27058,Long Bình,,79,,long-binh,Long Binh;long binh;lb,,27058,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27073,commune,phuong,27073,Tăng Nhơn Phú,,79,,tang-nhon-phu,Tang Nhon Phu;tang nhon phu;tnp,,27073,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27094,commune,phuong,27094,Phước Long,,79,,phuoc-long,Phuoc Long;phuoc long;pl,,27094,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27097,commune,phuong,27097,Long Phước,,79,,long-phuoc,Long Phuoc;long phuoc;lp,,27097,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27112,commune,phuong,27112,Lọng Trường,,79,,long-truong,Long Truong;long truong;lt,,27112,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27139,commune,phuong,27139,An Nhơn,,79,,an-nhon,An Nhon;an nhon;an,,27139,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27142,commune,phuong,27142,An Hội Đông,,79,,an-hoi-dong,An Hoi Dong;an hoi dong;ahd,,27142,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27154,commune,phuong,27154,An Hội Tây,,79,,an-hoi-tay,An Hoi Tay;an hoi tay;aht,,27154,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27163,commune,phuong,27163,Gò Vấp,,79,,go-vap,Go Vap;go vap;gv,,27163,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27169,commune,phuong,27169,Hạnh Thông,,79,,hanh-thong,Hanh Thong;hanh thong;ht,,27169,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27190,commune,phuong,27190,Thông Tây Hội,,79,,thong-tay-hoi,Thong Tay Hoi;thong tay hoi;tth,,27190,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27211,commune,phuong,27211,Bình Lợi Trung,,79,,binh-loi-trung,Binh Loi Trung;binh loi trung;blt,,27211,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27226,commune,phuong,27226,Bình Quới,,79,,binh-quoi,Binh Quoi;binh quoi;bq,,27226,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27232,commune,phuong,27232,Bình Thạnh,,79,,binh-thanh,Binh Thanh;binh thanh;b,,27232,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27238,commune,phuong,27238,Gia Định,,79,,gia-dinh,Gia Dinh;gia dinh;gd,,27238,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27259,commune,phuong,27259,Thạnh Mỹ Tây,,79,,thanh-my-tay,Thanh My Tay;thanh my tay;mt,,27259,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27265,commune,phuong,27265,Tân Sơn Nhất,,79,,tan-son-nhat,Tan Son Nhat;tan son nhat;tsn,,27265,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27286,commune,phuong,27286,Tân Sơn Hòa,,79,,tan-son-hoa,Tan Son Hoa;tan son hoa;tsh,,27286,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27301,commune,phuong,27301,Bảy Hiền,,79,,bay-hien,Bay Hien;bay hien;bh,,27301,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27316,commune,phuong,27316,Tân Hòa,,79,,tan-hoa,Tan Hoa;tan hoa;th,,27316,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27343,commune,phuong,27343,Tân Bình,,79,,tan-binh,Tan Binh;tan binh;tb,,27343,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27349,commune,phuong,27349,Tân Sơn,,79,,tan-son,Tan Son;tan son;ts,,27349,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27364,commune,phuong,27364,Tây Thạnh,,79,,tay-thanh,Tay Thanh;tay thanh;t,,27364,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27367,commune,phuong,27367,Tân Sơn Nhì,,79,,tan-son-nhi,Tan Son Nhi;tan son nhi;tsn,,27367,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27373,commune,phuong,27373,Phú Thọ Hòa,,79,,phu-tho-hoa,Phu Tho Hoa;phu tho hoa;pth,,27373,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27418,commune,phuong,27418,Phú Thạnh,,79,,phu-thanh,Phu Thanh;phu thanh;p,,27418,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27424,commune,phuong,27424,Tân Phú,,79,,tan-phu,Tan Phu;tan phu;tp,,27424,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27427,commune,phuong,27427,Đức Nhuận,,79,,duc-nhuan,Duc Nhuan;duc nhuan;dn,,27427,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27439,commune,phuong,27439,Cầu Kiệu,,79,,cau-kieu,Cau Kieu;cau kieu;ck,,27439,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27442,commune,phuong,27442,Phú Nhuận,,79,,phu-nhuan,Phu Nhuan;phu nhuan;pn,,27442,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27448,commune,phuong,27448,An Khánh,,79,,an-khanh,An Khanh;an khanh;ak,,27448,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27457,commune,phuong,27457,Bình Trưng,,79,,binh-trung,Binh Trung;binh trung;bt,,27457,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27460,commune,phuong,27460,Cát Lái,,79,,cat-lai,Cat Lai;cat lai;cl,,27460,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27475,commune,phuong,27475,Xuân Hòa,,79,,xuan-hoa,Xuan Hoa;xuan hoa;xh,,27475,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27478,commune,phuong,27478,Nhiêu Lộc,,79,,nhieu-loc,Nhieu Loc;nhieu loc;nl,,27478,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27484,commune,phuong,27484,Bàn Cờ,,79,,ban-co,Ban Co;ban co;bc,,27484,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27487,commune,phuong,27487,Hòa Hưng,,79,,hoa-hung,Hoa Hung;hoa hung;hh,,27487,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25777,commune,phuong,25777,Diên Hồng,,79,,dien-hong,Dien Hong;dien hong;dh,,25777,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25780,commune,phuong,25780,Vườn Lài,,79,,vuon-lai,Vuon Lai;vuon lai;vl,,25780,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25792,commune,phuong,25792,Hòa Bình,,79,,hoa-binh,Hoa Binh;hoa binh;hb,,25792,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25807,commune,phuong,25807,Phú Thọ,,79,,phu-tho,Phu Tho;phu tho;pt,,25807,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25819,commune,phuong,25819,Bình Thới,,79,,binh-thoi,Binh Thoi;binh thoi;bt,,25819,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25822,commune,phuong,25822,Minh Phụng,,79,,minh-phung,Minh Phung;minh phung;mp,,25822,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25858,commune,phuong,25858,Xóm Chiếu,,79,,xom-chieu,Xom Chieu;xom chieu;xc,,25858,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25864,commune,phuong,25864,Khánh Hội,,79,,khanh-hoi,Khanh Hoi;khanh hoi;kh,,25864,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25867,commune,phuong,25867,Vĩnh Hội,,79,,vinh-hoi,Vinh Hoi;vinh hoi;vh,,25867,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25882,commune,phuong,25882,Chợ Quán,,79,,cho-quan,Cho Quan;cho quan;c,,25882,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25906,commune,phuong,25906,An Đông,,79,,an-dong,An Dong;an dong;ad,,25906,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25909,commune,phuong,25909,Chợ Lớn,,79,,cho-lon,Cho Lon;cho lon;cl,,25909,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26545,commune,phuong,26545,Phú Lâm,,79,,phu-lam,Phu Lam;phu lam;pl,,26545,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26575,commune,phuong,26575,Bình Phú,,79,,binh-phu,Binh Phu;binh phu;bp,,26575,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26584,commune,phuong,26584,Bình Tây,,79,,binh-tay,Binh Tay;binh tay;bt,,26584,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26590,commune,phuong,26590,Bình Tiên,,79,,binh-tien,Binh Tien;binh tien;bt,,26590,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26596,commune,phuong,26596,Chánh Hưng,,79,,chanh-hung,Chanh Hung;chanh hung;ch,,26596,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26608,commune,phuong,26608,Bình Đông,,79,,binh-dong,Binh Dong;binh dong;bd,,26608,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26617,commune,phuong,26617,Phú Định,,79,,phu-dinh,Phu Dinh;phu dinh;pd,,26617,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26620,commune,phuong,26620,Bình Hưng Hòa,,79,,binh-hung-hoa,Binh Hung Hoa;binh hung hoa;bhh,,26620,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26632,commune,phuong,26632,Bình Tân,,79,,binh-tan,Binh Tan;binh tan;bt,,26632,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26638,commune,phuong,26638,Bình Trị Đông,,79,,binh-tri-dong,Binh Tri Dong;binh tri dong;btd,,26638,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26641,commune,phuong,26641,Tân Tạo,,79,,tan-tao,Tan Tao;tan tao;tt,,26641,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26647,commune,phuong,26647,An Lạc,,79,,an-lac,An Lac;an lac;al,,26647,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26656,commune,phuong,26656,Tân Hưng,,79,,tan-hung,Tan Hung;tan hung;th,,26656,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26659,commune,phuong,26659,Tân Thuận,,79,,tan-thuan,Tan Thuan;tan thuan;tt,,26659,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26662,commune,phuong,26662,Phú Thuận,,79,,phu-thuan,Phu Thuan;phu thuan;pt,,26662,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26680,commune,phuong,26680,Tân Mỹ,,79,,tan-my,Tan My;tan my;tm,,26680,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26686,commune,xa,26686,Dầu Tiếng,,79,,dau-tieng,Dau Tieng;dau tieng;dt,,26686,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26728,commune,xa,26728,Minh Thạnh,,79,,minh-thanh,Minh Thanh;minh thanh;m,,26728,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27496,commune,xa,27496,Long Hòa,,79,,long-hoa,Long Hoa;long hoa;lh,,27496,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27508,commune,xa,27508,Thanh An,,79,,thanh-an,Thanh An;thanh an;a,,27508,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27511,commune,xa,27511,Trừ Văn Thố,,79,,tru-van-tho,Tru Van Tho;tru van tho;tvt,,27511,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27526,commune,xa,27526,Bàu Bàng,,79,,bau-bang,Bau Bang;bau bang;bb,,27526,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27541,commune,xa,27541,Phú Giáo,,79,,phu-giao,Phu Giao;phu giao;pg,,27541,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27544,commune,xa,27544,Phước Thành,,79,,phuoc-thanh,Phuoc Thanh;phuoc thanh;p,,27544,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27553,commune,xa,27553,An Long,,79,,an-long,An Long;an long;al,,27553,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27559,commune,xa,27559,Phước Hòa,,79,,phuoc-hoa,Phuoc Hoa;phuoc hoa;ph,,27559,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27568,commune,xa,27568,Bắc Tân Uyên,,79,,bac-tan-uyen,Bac Tan Uyen;bac tan uyen;btu,,27568,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27577,commune,xa,27577,Thường Tân,,79,,thuong-tan,Thuong Tan;thuong tan;tt,,27577,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27592,commune,xa,27592,Long Sơn,,79,,long-son,Long Son;long son;ls,,27592,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27595,commune,xa,27595,Ngãi Giao,,79,,ngai-giao,Ngai Giao;ngai giao;ng,,27595,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27601,commune,xa,27601,Xuân Son,,79,,xuan-son,Xuan Son;xuan son;xs,,27601,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27604,commune,xa,27604,Bình Giã,,79,,binh-gia,Binh Gia;binh gia;bg,,27604,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27610,commune,xa,27610,Châu Đức,,79,,chau-duc,Chau Duc;chau duc;cd,,27610,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27619,commune,xa,27619,Kim Long,,79,,kim-long,Kim Long;kim long;kl,,27619,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27628,commune,xa,27628,Nghĩa Thành,,79,,nghia-thanh,Nghia Thanh;nghia thanh;n,,27628,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27637,commune,xa,27637,Hồ Tràm,,79,,ho-tram,Ho Tram;ho tram;ht,,27637,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27655,commune,xa,27655,Xuyên Mộc,,79,,xuyen-moc,Xuyen Moc;xuyen moc;xm,,27655,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27658,commune,xa,27658,Bàu Lâm,,79,,bau-lam,Bau Lam;bau lam;bl,,27658,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27664,commune,xa,27664,Hòa Hội,,79,,hoa-hoi,Hoa Hoi;hoa hoi;hh,,27664,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27667,commune,xa,27667,Hòa Hiệp,,79,,hoa-hiep,Hoa Hiep;hoa hiep;hh,,27667,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27673,commune,xa,27673,Bình Châu,,79,,binh-chau,Binh Chau;binh chau;bc,,27673,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27676,commune,xa,27676,Long Điền,,79,,long-dien,Long Dien;long dien;ld,,27676,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.26732,commune,xa,26732,Long Hải,,79,,long-hai,Long Hai;long hai;lh,,26732,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25573,commune,phuong,25573,Tân Ninh,,80,,tan-ninh,Tan Ninh;tan ninh;tn,,25573,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25579,commune,phuong,25579,Bình Minh,,80,,binh-minh,Binh Minh;binh minh;bm,,25579,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25585,commune,phuong,25585,Ninh Thạnh,,80,,ninh-thanh,Ninh Thanh;ninh thanh;n,,25585,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25588,commune,phuong,25588,Thanh Điền,,80,,thanh-dien,Thanh Dien;thanh dien;d,,25588,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25591,commune,phuong,25591,Hòa Thành,,80,,hoa-thanh,Hoa Thanh;hoa thanh;h,,25591,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25606,commune,phuong,25606,Gia Lộc,,80,,gia-loc,Gia Loc;gia loc;gl,,25606,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25621,commune,phuong,25621,Trảng Bàng,,80,,trang-bang,Trang Bang;trang bang;tb,,25621,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25657,commune,phuong,25657,An Tịnh,,80,,an-tinh,An Tinh;an tinh;a,,25657,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25663,commune,phuong,25663,Long An,,80,,long-an,Long An;long an;la,,25663,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25666,commune,phuong,25666,Tân An,,80,,tan-an,Tan An;tan an;ta,,25666,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25681,commune,phuong,25681,Khánh Hậu,,80,,khanh-hau,Khanh Hau;khanh hau;kh,,25681,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25684,commune,phuong,25684,Kiến Tường,,80,,kien-tuong,Kien Tuong;kien tuong;kt,,25684,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25702,commune,xa,25702,Tân Biên,,80,,tan-bien,Tan Bien;tan bien;tb,,25702,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25711,commune,xa,25711,Tân Lập,,80,,tan-lap,Tan Lap;tan lap;tl,,25711,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.25729,commune,xa,25729,Thạnh Bình,,80,,thanh-binh,Thanh Binh;thanh binh;b,,25729,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27721,commune,xa,27721,Trà Vong,,80,,tra-vong,Tra Vong;tra vong;tv,,27721,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27727,commune,xa,27727,Tân Châu,,80,,tan-chau,Tan Chau;tan chau;tc,,27727,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27736,commune,xa,27736,Tân Đông,,80,,tan-dong,Tan Dong;tan dong;td,,27736,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27748,commune,xa,27748,Tân Hội,,80,,tan-hoi,Tan Hoi;tan hoi;th,,27748,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
VN.commune.27757,commune,xa,27757,Tân Hòa,,80,,tan-hoa,Tan Hoa;tan hoa;th,,27757,,,https://datafiles.chinhphu.vn/cpp/files/vbpq/2025/7/19ttg.signed.pdf,2025-08-09T13:59:46.812160Z
